time_s,base_tilt_deg,angle_deg,error_deg,command_deg
14.59375,6.0000,0.0054,-0.0054,0.9633
14.62500,6.0000,-0.0046,0.0046,0.9635
14.65625,6.0000,-0.0029,0.0029,0.9669
14.68750,6.0000,0.0068,-0.0068,0.9641
14.71875,6.0000,0.0052,-0.0052,0.9640
14.75000,6.0000,0.0054,-0.0054,0.9645
14.78125,6.0000,0.0070,-0.0070,0.9627
14.81250,6.0000,0.0073,-0.0073,0.9639
14.84375,6.0000,0.0126,-0.0126,0.9644
14.87500,6.0000,0.0150,-0.0150,0.9602
14.90625,6.0000,0.0117,-0.0117,0.9618
14.93750,6.0000,0.0204,-0.0204,0.9626
14.96875,6.0000,0.0286,-0.0286,0.9617
15.00000,6.0000,0.0285,-0.0285,0.9575
15.03125,6.0000,0.0249,-0.0249,0.9631
15.06250,6.0000,0.0357,-0.0357,0.9623
15.09375,6.0000,0.0320,-0.0320,0.9590
15.12500,6.0000,0.0212,-0.0212,0.9635
15.15625,6.0000,0.0228,-0.0228,0.9624
15.18750,6.0000,0.0175,-0.0175,0.9614
15.21875,6.0000,0.0135,-0.0135,0.9640
15.25000,6.0000,0.0164,-0.0164,0.9620
15.28125,6.0000,0.0143,-0.0143,0.9611
15.31250,6.0000,0.0163,-0.0163,0.9646
15.34375,6.0000,0.0236,-0.0236,0.9581
15.37500,6.0000,0.0186,-0.0186,0.9596
15.40625,6.0000,0.0296,-0.0296,0.9608
15.43750,6.0000,0.0422,-0.0422,0.9565
15.46875,6.0000,0.0444,-0.0444,0.9596
15.50000,6.0000,0.0523,-0.0523,0.9593
15.53125,6.0000,0.0491,-0.0491,0.9563
15.56250,6.0000,0.0397,-0.0397,0.9607
15.59375,6.0000,0.0416,-0.0416,0.9578
15.62500,6.0000,0.0358,-0.0358,0.9632
15.65625,6.0000,0.0372,-0.0372,0.9575
15.68750,6.0000,0.0247,-0.0247,0.9620
15.71875,6.0000,0.0282,-0.0282,0.9638
15.75000,6.0000,0.0268,-0.0268,0.9602
15.78125,6.0000,0.0157,-0.0157,0.9644
15.81250,6.0000,0.0160,-0.0160,0.9616
15.84375,6.0000,0.0105,-0.0105,0.9636
15.87500,6.0000,0.0131,-0.0131,0.9620
15.90625,6.0000,0.0139,-0.0139,0.9663
15.93750,6.0000,0.0185,-0.0185,0.9644
15.96875,6.0000,0.0083,-0.0083,0.9627
16.00000,6.0000,-0.0015,0.0015,0.9650
16.03125,6.0000,0.0007,-0.0007,0.9671
16.06250,6.0000,0.0031,-0.0031,0.9664
16.09375,6.0000,-0.0029,0.0029,0.9662
16.12500,6.0000,-0.0098,0.0098,0.9646
16.15625,6.0000,-0.0128,0.0128,0.9675
16.18750,6.0000,-0.0053,0.0053,0.9651
16.21875,6.0000,-0.0038,0.0038,0.9650
16.25000,6.0000,0.0004,-0.0004,0.9671
16.28125,6.0000,0.0048,-0.0048,0.9642
16.31250,6.0000,-0.0009,0.0009,0.9665
